name_1,name_2,name_3,name_4,name_5,LEAF_CAT_ID,LEAF_CAT_URL
Thể Thao - Dã Ngoại,Dụng cụ leo núi,Phụ kiện leo núi khác,,,c24268,https://tiki.vn/phu-kien-leo-nui-khac/c24268
Thể Thao - Dã Ngoại,Dụng cụ câu cá,Cần câu,,,c24296,https://tiki.vn/can-cau/c24296
Thể Thao - Dã Ngoại,Dụng cụ câu cá,Lưỡi - Mồi - Phao,,,c24298,https://tiki.vn/luoi-moi-phao/c24298
Thể Thao - Dã Ngoại,Dụng cụ câu cá,Dây câu,,,c24300,https://tiki.vn/day-cau/c24300
Thể Thao - Dã Ngoại,Dụng cụ câu cá,Máy câu,,,c24302,https://tiki.vn/may-cau/c24302
Thể Thao - Dã Ngoại,Dụng cụ câu cá,Dụng cụ câu cá khác,,,c24304,https://tiki.vn/dung-cu-cau-ca-khac/c24304
Thể Thao - Dã Ngoại,Phụ kiện thể thao,"Băng cổ tay, băng trán thể thao",,,c12218,https://tiki.vn/bang-co-tay-bang-tran-the-thao/c12218
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Thiết bị điện tử thể thao,,,c24308,https://tiki.vn/thiet-bi-dien-tu-the-thao/c24308
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Đai chạy bộ,,,c24310,https://tiki.vn/dai-chay-bo/c24310
Thể Thao - Dã Ngoại,Phụ kiện thể thao,"Nón, mũ thể thao",,,c24312,https://tiki.vn/non-mu-the-thao/c24312
Thể Thao - Dã Ngoại,Phụ kiện thể thao,"Khăn đa năng, khăn thể thao",,,c24314,https://tiki.vn/khan-da-nang-khan-the-thao/c24314
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Găng tay tập gym,,,c24316,https://tiki.vn/gang-tay-tap-gym/c24316
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Phụ kiện thể thao khác,,,c24318,https://tiki.vn/phu-kien-the-thao-khac/c24318
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Vớ thể thao,,,c39752,https://tiki.vn/vo-the-thao/c39752
Thể Thao - Dã Ngoại,Phụ kiện thể thao,"Dụng cụ cổ động, cổ vũ",,,c8451,https://tiki.vn/dung-cu-co-dong-co-vu/c8451
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Túi thể thao,,,c8456,https://tiki.vn/tui-the-thao/c8456
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Thiết bị sơ cứu,,,c8458,https://tiki.vn/thiet-bi-so-cuu/c8458
Thể Thao - Dã Ngoại,Phụ kiện thể thao,Bình nước thể thao,,,c8459,https://tiki.vn/binh-nuoc-the-thao/c8459
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Cầu Đá - Cầu Mây,,,c2156,https://tiki.vn/cau-da-cau-may/c2156
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng rổ,Bóng rổ,,c23940,https://tiki.vn/bong-ro/c23940
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng rổ,Vành bóng rổ,,c23942,https://tiki.vn/vanh-bong-ro/c23942
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng rổ,Trang thiết bị sân bóng rổ,,c23944,https://tiki.vn/trang-thiet-bi-san-bong-ro/c23944
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng rổ,Phụ kiện bóng rổ,,c23946,https://tiki.vn/phu-kien-bong-ro/c23946
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng Đá,Banh bóng đá,,c23934,https://tiki.vn/banh-bong-da/c23934
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng Đá,Phụ kiện bóng đá,,c23936,https://tiki.vn/phu-kien-bong-da/c23936
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng Đá,Trang thiết bị sân bóng đá,,c23938,https://tiki.vn/trang-thiet-bi-san-bong-da/c23938
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng chày,Gậy bóng chày,,c23916,https://tiki.vn/gay-bong-chay/c23916
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng chày,Quả bóng chày,,c23918,https://tiki.vn/qua-bong-chay/c23918
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng chày,Găng tay bóng chày,,c23920,https://tiki.vn/gang-tay-bong-chay/c23920
Thể Thao - Dã Ngoại,Các môn thể thao đồng đội,Bóng chuyền,Banh bóng chuyền trong nhà,,c23926,https://tiki.vn/banh-bong-chuyen-trong-nha/c23926
